component,x,data,fit,confidence,prediction
E_tTT,43019447.5061258,2.295679026642241,2.2918946423483586,0.011782663392860979,0.11857108653057005
E_tTT,43580401.047634356,2.316286490134501,2.3002978476895364,0.011751044846406027,0.11856794870196882
E_tTT,44058053.01670627,2.197959334980927,2.30736697047768,0.011723897262602768,0.11856526123378015
E_tTT,44983794.60558627,2.3539704837370232,2.3208461147910024,0.011671114028978255,0.11856005358925863
E_tTT,45225101.745255716,2.3185314510135133,2.3243123505352066,0.011657392132971778,0.11855870358498502
E_tTT,45814815.989853434,2.361599461134451,2.33270232656564,0.011624052715174204,0.1185554300989019
E_tTT,47290163.074168585,2.359768088083395,2.3532001445689175,0.011542852817353804,0.11854749620120013
E_tTT,47543842.29545225,2.342102389042447,2.3566553320252916,0.011529345536006843,0.11854618177275515
E_tTT,48163791.83591887,2.361258736134005,2.3650155271022517,0.011497056928097209,0.11854304586275137
E_tTT,48691678.90109873,2.1975037770621624,2.3720418240265957,0.011470468550385133,0.11854047010694634
E_tTT,49714781.58278221,2.3844552001088513,2.385422474187221,0.01142168282253986,0.1185357593425257
E_tTT,49981467.21586873,2.364982756047868,2.388859810331995,0.011409624368373623,0.11853459804056304
E_tTT,50633202.24897307,2.387910509922467,2.39717378687949,0.011381408992754222,0.1185318854784265
E_tTT,51188154.66274741,2.234258632343239,2.404157928616728,0.011358869752650713,0.11852972338813648
E_tTT,52263712.940626055,2.4093514892748726,2.417449941171971,0.011319385467613316,0.11852594606994234
E_tTT,52544071.83850866,2.3942784169133913,2.4208627390542348,0.011310053397316666,0.11852505520884865
E_tTT,53229222.04130692,2.439790163656418,2.429114379331791,0.011288999459695064,0.11852304802531641
E_tTT,54943330.80377379,2.4156129343802,2.4492208373440527,0.011247754367098881,0.11851912665351977
E_tTT,55238064.0097296,2.4646797003100285,2.4526026155549814,0.011242370580298451,0.11851861584019291
E_tTT,55958342.614607595,2.445242306880188,2.4607763404650673,0.01123138106114066,0.118517573907632
E_tTT,56571659.88322688,2.2504151099372227,2.4676362582835276,0.011224474559325875,0.11851691960873527
E_tTT,57760335.61263368,2.4494537661245994,2.4806757640042867,0.01121757179180347,0.1185162660621517
