sample,component,times,KV_model,strain_corrected,strain_experiment
1_cR-089-111-577,eyy,2023-12-29 20:39:41.000,1.8281938512440277,1.8493351523348398,1.8493351523348398
1_cR-089-111-577,eyy,2023-12-29 22:39:41.000,1.8289123441634358,1.8388479251790075,1.8388479251790075
1_cR-089-111-577,eyy,2023-12-30 00:39:41.000,1.8296289324019737,1.854223752246772,1.854223752246772
1_cR-089-111-577,eyy,2023-12-30 02:39:41.500,1.8303436792361223,1.8147303085912283,1.8147303085912283
1_cR-089-111-577,eyy,2023-12-30 04:39:41.000,1.8310564495455577,1.8420750764704197,1.8420750764704197
1_cR-089-111-577,eyy,2023-12-30 06:39:41.500,1.831767454786041,1.8377939314865,1.8377939314865
1_cR-089-111-577,eyy,2023-12-30 08:39:41.000,1.8324765107890182,1.8409209761827854,1.8409209761827854
1_cR-089-111-577,eyy,2023-12-30 10:39:41.500,1.833183827722495,1.8499067966732479,1.8499067966732479
1_cR-089-111-577,eyy,2023-12-30 12:39:41.500,1.8338892711151094,1.8372818782820033,1.8372818782820033
1_cR-089-111-577,eyy,2023-12-30 14:39:41.500,1.8345929030885662,1.821618328748587,1.821618328748587
1_cR-089-111-577,eyy,2023-12-30 16:39:41.500,1.8352947364615346,1.8417964203426946,1.8417964203426946
1_cR-089-111-577,eyy,2023-12-30 18:39:41.500,1.835994783930335,1.8305593262531266,1.8305593262531266
1_cR-089-111-577,eyy,2023-12-30 20:39:41.500,1.8366930580701573,1.8434264077457176,1.8434264077457176
1_cR-089-111-577,eyy,2023-12-30 22:39:41.500,1.8373895713362565,1.8386289133063392,1.8386289133063392
1_cR-089-111-577,eyy,2023-12-31 00:39:41.500,1.838084336065143,1.8507151074387507,1.8507151074387507
1_cR-089-111-577,eyy,2023-12-31 02:39:41.500,1.838777364475759,1.8512204062391246,1.8512204062391246
1_cR-089-111-577,eyy,2023-12-31 04:39:41.500,1.8394686686706425,1.8254364402194814,1.8254364402194814
1_cR-089-111-577,eyy,2023-12-31 06:39:41.500,1.840158260637081,1.8401418007350534,1.8401418007350534
1_cR-089-111-577,eyy,2023-12-31 08:39:42.000,1.840846199959731,1.8254830263608106,1.8254830263608106
1_cR-089-111-577,eyy,2023-12-31 10:39:42.000,1.8415324028589755,1.8468964689614045,1.8468964689614045
1_cR-089-111-577,eyy,2023-12-31 12:39:42.000,1.842216928812295,1.8384039017041978,1.8384039017041978
1_cR-089-111-577,eyy,2023-12-31 14:39:42.000,1.8428997893572694,1.835333603789167,1.835333603789167
1_cR-089-111-577,eyy,2023-12-31 16:39:42.000,1.8435809959218223,1.8466209006984649,1.8466209006984649
1_cR-089-111-577,eyy,2023-12-31 18:39:42.500,1.8442606069604657,1.8681499365127174,1.8681499365127174
1_cR-089-111-577,eyy,2023-12-31 20:39:42.500,1.8449385393018378,1.8624320974916047,1.8624320974916047
1_cR-089-111-577,eyy,2023-12-31 22:39:42.500,1.8456148513002024,1.8392202191071847,1.8392202191071847
1_cR-089-111-577,eyy,2024-01-01 00:39:42.500,1.846289553955608,1.8485172143539577,1.8485172143539577
1_cR-089-111-577,eyy,2024-01-01 02:39:42.500,1.84696265816377,1.837037278162865,1.837037278162865
1_cR-089-111-577,eyy,2024-01-01 04:39:42.500,1.8476341747171046,1.8432589692578292,1.8432589692578292
1_cR-089-111-577,eyy,2024-01-03 08:07:35.000,1.864399861998389,1.858422206425248,1.858422206425248
1_cR-089-111-577,eyy,2024-01-03 08:39:43.500,1.8645694685844207,1.8611348178414429,1.8611348178414429
1_cR-089-111-577,eyy,2024-01-03 10:39:43.500,1.865201846987624,1.8724973261517288,1.8724973261517288
1_cR-089-111-577,eyy,2024-01-03 12:39:43.500,1.8658329018727073,1.8656084179538128,1.8656084179538128
1_cR-089-111-577,eyy,2024-01-03 14:39:43.500,1.8664626414426269,1.8679681566301365,1.8679681566301365
1_cR-089-111-577,eyy,2024-01-03 16:39:43.500,1.8670910738236828,1.8663195642151316,1.8663195642151316
1_cR-089-111-577,eyy,2024-01-03 18:39:43.500,1.8677182070662754,1.8667852209971583,1.8667852209971583
1_cR-089-111-577,eyy,2024-01-03 20:39:44.000,1.8683440925622607,1.8719073814733316,1.8719073814733316
1_cR-089-111-577,eyy,2024-01-03 22:39:44.000,1.8689686512904324,1.866424766629565,1.866424766629565
1_cR-089-111-577,eyy,2024-01-04 00:39:43.500,1.8695918913444955,1.8899363544876373,1.8899363544876373
1_cR-089-111-577,eyy,2024-01-04 02:39:44.000,1.870213950197053,1.8734078297195669,1.8734078297195669
1_cR-089-111-577,eyy,2024-01-04 04:39:44.000,1.870834705811733,1.879269900806736,1.879269900806736
1_cR-089-111-577,eyy,2024-01-04 06:39:44.000,1.8714542090384922,1.8792979473426088,1.8792979473426088
1_cR-089-111-577,eyy,2024-01-04 08:39:44.000,1.8720724674170262,1.8677040164984497,1.8677040164984497
1_cR-089-111-577,eyy,2024-01-04 10:39:44.500,1.8726895312228131,1.8637653785130444,1.8637653785130444
1_cR-089-111-577,eyy,2024-01-04 12:39:44.500,1.8733053221591085,1.867684613048812,1.867684613048812
1_cR-089-111-577,eyy,2024-01-04 14:39:44.500,1.8739198904489243,1.8750424426516048,1.8750424426516048
1_cR-089-111-577,eyy,2024-01-04 16:39:44.500,1.8745332433556725,1.8587263651452859,1.8587263651452859
1_cR-089-111-577,eyy,2024-01-04 18:39:44.500,1.8751453880753912,1.8720808382421497,1.8720808382421497
1_cR-089-111-577,eyy,2024-01-04 20:39:44.500,1.8757563317374133,1.873381118600908,1.873381118600908
1_cR-089-111-577,eyy,2024-01-04 22:39:44.500,1.876366081405022,1.871341352233991,1.871341352233991
1_cR-089-111-577,eyy,2024-01-05 00:39:44.500,1.8769746440761061,1.8939082913368868,1.8939082913368868
1_cR-089-111-577,eyy,2024-01-05 02:39:44.500,1.877582026683803,1.8777298689039452,1.8777298689039452
1_cR-089-111-577,eyy,2024-01-05 04:39:44.500,1.87818823609714,1.8677088318293007,1.8677088318293007
1_cR-089-111-577,eyy,2024-01-05 06:39:44.500,1.8787932791216668,1.8707540841426415,1.8707540841426415
1_cR-089-111-577,eyy,2024-01-05 08:39:44.500,1.879397162500083,1.8730095566713576,1.8730095566713576
1_cR-089-111-577,eyy,2024-01-05 10:39:44.500,1.879999892912856,1.864358328882454,1.864358328882454
1_cR-089-111-577,eyy,2024-01-05 12:39:44.500,1.880601476978839,1.893727705322586,1.893727705322586
1_cR-089-111-577,eyy,2024-01-05 14:39:44.500,1.8812019212558768,1.9862416815588342,1.9862416815588342
1_cR-089-111-577,eyy,2024-01-05 16:39:45.000,1.881801273821023,1.8692136057761837,1.8692136057761837
1_cR-089-111-577,eyy,2024-01-05 18:39:45.000,1.882399457874647,1.9004809625190064,1.9004809625190064
1_cR-089-111-577,eyy,2024-01-05 20:39:45.000,1.8829965214532463,1.878519392885826,1.878519392885826
1_cR-089-111-577,eyy,2024-01-05 22:39:45.000,1.883592470876593,1.8875626376054297,1.8875626376054297
1_cR-089-111-577,eyy,2024-01-06 00:39:45.000,1.8841873124064028,1.8616106415718439,1.8616106415718439
1_cR-089-111-577,eyy,2024-01-06 02:39:45.500,1.8847810934407292,1.8632886032631573,1.8632886032631573
1_cR-089-111-577,eyy,2024-01-06 04:39:45.500,1.8853737376633806,1.8702917209973293,1.8702917209973293
1_cR-089-111-577,eyy,2024-01-06 06:39:45.500,1.8859652924354278,1.8764457349899033,1.8764457349899033
1_cR-089-111-577,eyy,2024-01-06 08:39:45.500,1.8865557637920305,1.885288958429035,1.885288958429035
1_cR-089-111-577,eyy,2024-01-06 12:39:56.500,1.887734378132988,1.8802451705631833,1.8802451705631833
1_cR-089-111-577,eyy,2024-01-06 14:39:46.000,1.88832077764016,1.8799146224994892,1.8799146224994892
1_cR-089-111-577,eyy,2024-01-06 16:39:46.000,1.8889069745163605,1.8797654296503528,1.8797654296503528
1_cR-089-111-577,eyy,2024-01-06 18:39:46.000,1.8894921173354076,1.8757421428552619,1.8757421428552619
1_cR-089-111-577,eyy,2024-01-06 20:39:46.000,1.8900762118090348,1.8986673886281153,1.8986673886281153
1_cR-089-111-577,eyy,2024-01-06 22:39:46.000,1.890659263596917,1.880386115901334,1.880386115901334
1_cR-089-111-577,eyy,2024-01-07 00:39:46.000,1.8912412783071821,1.8792292242414883,1.8792292242414883
1_cR-089-111-577,eyy,2024-01-07 02:39:46.000,1.8918222614969227,1.8998764988073662,1.8998764988073662
1_cR-089-111-577,eyy,2024-01-07 04:39:46.000,1.8924022186726952,1.8948780742754703,1.8948780742754703
1_cR-089-111-577,eyy,2024-01-07 06:39:46.000,1.8929811552910205,1.8922723161567692,1.8922723161567692
1_cR-089-111-577,eyy,2024-01-07 08:39:46.000,1.8935590767588768,1.8863405912055902,1.8863405912055902
1_cR-089-111-577,eyy,2024-01-07 10:39:46.500,1.8941360284625555,1.8887783140520873,1.8887783140520873
1_cR-089-111-577,eyy,2024-01-07 12:39:46.500,1.8947119355850968,1.8963291534733682,1.8963291534733682
1_cR-089-111-577,eyy,2024-01-07 14:39:46.500,1.895286843486064,1.8982979270025626,1.8982979270025626
1_cR-089-111-577,eyy,2024-01-07 16:39:46.500,1.895860757379093,1.9084275885478883,1.9084275885478883
1_cR-089-111-577,eyy,2024-01-07 18:39:46.500,1.8964336824306693,1.8867357148020638,1.8867357148020638
1_cR-089-111-577,eyy,2024-01-07 20:39:46.500,1.8970056237605923,1.8873001369358862,1.8873001369358862
1_cR-089-111-577,eyy,2024-01-07 22:39:46.500,1.8975765864424359,1.9006139716948443,1.9006139716948443
1_cR-089-111-577,eyy,2024-01-08 00:39:46.000,1.8981465359551182,1.8970652042216025,1.8970652042216025
1_cR-089-111-577,eyy,2024-01-08 02:39:46.500,1.898715595927778,1.8876364588293593,1.8876364588293593
1_cR-089-111-577,eyy,2024-01-08 04:39:46.500,1.8992836526513694,1.8782889091413586,1.8782889091413586
1_cR-089-111-577,eyy,2024-01-08 06:39:46.500,1.8998507505679554,1.8730031407290564,1.8730031407290564
1_cR-089-111-577,eyy,2024-01-08 08:39:46.500,1.900416894526719,1.858415945953555,1.858415945953555
1_cR-089-111-577,eyy,2024-01-08 10:39:46.500,1.9009820893332816,1.8430003564972397,1.8430003564972397
1_cR-089-111-577,eyy,2024-01-08 12:39:46.500,1.901546339750133,1.8893869780777672,1.8893869780777672
1_cR-089-111-595,eyy,2024-08-11 09:00:47.500,1.0,1.0,1.0
1_cR-089-111-595,eyy,2024-08-11 09:01:24.500,1.0029563402399058,1.0229052894399064,1.0229052894399064
1_cR-089-111-595,eyy,2024-08-11 09:02:01.500,1.0058976777700797,1.028537737065143,1.028537737065143
1_cR-089-111-595,eyy,2024-08-11 09:34:52.000,1.142784414821464,1.4319284568179704,1.4319284568179704
1_cR-089-111-595,eyy,2024-08-11 10:00:16.000,1.2259992241634778,1.280301399205251,1.280301399205251
1_cR-089-111-595,eyy,2024-08-11 10:55:14.000,1.3564515114079647,1.3964370128317924,1.3964370128317924
1_cR-089-111-595,eyy,2024-08-11 11:55:14.000,1.4458747778487038,1.465771753481822,1.465771753481822
1_cR-089-111-595,eyy,2024-08-11 12:55:14.000,1.5012246944375276,1.483257171058507,1.483257171058507
1_cR-089-111-595,eyy,2024-08-11 13:55:14.500,1.5359074840679567,1.4671524180867304,1.4671524180867304
1_cR-089-111-595,eyy,2024-08-11 14:55:14.000,1.5580407427380611,1.5178553133928883,1.5178553133928883
1_cR-089-111-595,eyy,2024-08-11 15:55:14.500,1.5725680283693548,1.509078410212166,1.509078410212166
1_cR-089-111-595,eyy,2024-08-11 16:55:14.000,1.5824711349248055,1.505047332598677,1.505047332598677
1_cR-089-111-595,eyy,2024-08-11 17:55:15.000,1.5895705557176905,1.512812686822578,1.512812686822578
1_cR-089-111-595,eyy,2024-08-11 18:55:14.000,1.5949597474626493,1.5201584482967563,1.5201584482967563
1_cR-089-111-595,eyy,2024-08-11 19:55:15.000,1.5993122209017736,1.5212589540604782,1.5212589540604782
1_cR-089-111-595,eyy,2024-08-11 20:55:14.000,1.6030277314331096,1.5330610653502033,1.5330610653502033
1_cR-089-111-595,eyy,2024-08-11 21:55:14.500,1.6063555662685878,1.5502732393422152,1.5502732393422152
1_cR-089-111-595,eyy,2024-08-11 22:55:15.000,1.6094430637237396,1.6294377105540392,1.6294377105540392
1_cR-089-111-595,eyy,2024-08-11 23:55:15.000,1.6123802092477995,1.5831129905554164,1.5831129905554164
1_cR-089-111-595,eyy,2024-08-12 00:55:15.000,1.615222262540584,1.5968982027946734,1.5968982027946734
1_cR-089-111-595,eyy,2024-08-12 01:55:15.000,1.6180024919612919,1.5945155415291887,1.5945155415291887
1_cR-089-111-595,eyy,2024-08-12 02:55:15.000,1.6207410959223914,1.571649907450866,1.571649907450866
1_cR-089-111-595,eyy,2024-08-12 03:55:15.000,1.62345034541194,1.6018074373735307,1.6018074373735307
1_cR-089-111-595,eyy,2024-08-12 04:55:14.500,1.626137331132568,1.6279949094725041,1.6279949094725041
1_cR-089-111-595,eyy,2024-08-12 05:55:15.000,1.6288077151256644,1.6125192338135714,1.6125192338135714
1_cR-089-111-595,eyy,2024-08-12 06:55:15.000,1.631463158634117,1.5868626437761688,1.5868626437761688
1_cR-089-111-595,eyy,2024-08-12 07:55:15.000,1.6341057376583605,1.5894419805091207,1.5894419805091207
1_cR-089-111-595,eyy,2024-08-12 09:55:15.000,1.639356119685603,1.570016775849647,1.570016775849647
1_cR-089-111-595,eyy,2024-08-12 11:55:15.000,1.6445634175106196,1.6183194381525081,1.6183194381525081
1_cR-089-111-595,eyy,2024-08-12 13:55:15.000,1.6497295544694872,1.6227672485600215,1.6227672485600215
1_cR-089-111-595,eyy,2024-08-12 15:55:15.000,1.6548554828178816,1.6523459558934646,1.6523459558934646
1_cR-089-111-595,eyy,2024-08-12 17:55:15.000,1.659941795130894,1.6787879384804574,1.6787879384804574
1_cR-089-111-595,eyy,2024-08-12 19:55:15.000,1.6649889492499166,1.6510566380232752,1.6510566380232752
1_cR-089-111-595,eyy,2024-08-12 21:55:15.000,1.6699973510610804,1.6516979772116962,1.6516979772116962
1_cR-089-111-595,eyy,2024-08-12 23:55:15.000,1.6749673849724807,1.6444682313674401,1.6444682313674401
1_cR-089-111-595,eyy,2024-08-13 01:55:15.500,1.6798997663425563,1.6856520457553583,1.6856520457553583
1_cR-089-111-595,eyy,2024-08-13 03:55:15.500,1.6847941782694837,1.6914794671389515,1.6914794671389515
1_cR-089-111-595,eyy,2024-08-13 05:55:15.000,1.689650992105685,1.68699439378093,1.68699439378093
1_cR-089-111-595,eyy,2024-08-13 07:55:15.500,1.6944715755169208,1.660442819672747,1.660442819672747
1_cR-089-111-595,eyy,2024-08-13 10:55:16.000,1.701633861784125,1.6976769302818506,1.6976769302818506
1_cR-089-111-595,eyy,2024-08-13 13:55:16.000,1.7087147702862229,1.7182055771242926,1.7182055771242926
1_cR-089-111-595,eyy,2024-08-13 16:55:15.500,1.7157154806907338,1.7432880334379817,1.7432880334379817
1_cR-089-111-595,eyy,2024-08-13 19:55:16.000,1.7226381109776159,1.7493055184718536,1.7493055184718536
1_cR-089-111-595,eyy,2024-08-13 22:55:15.500,1.729482513164476,1.7598668782446485,1.7598668782446485
1_cR-089-111-595,eyy,2024-08-14 01:55:16.000,1.7362510720074438,1.7553387685769817,1.7553387685769817
1_cR-089-111-595,eyy,2024-08-14 04:55:16.000,1.7429439427380298,1.7324663512780778,1.7324663512780778
1_cR-089-111-595,eyy,2024-08-14 07:55:15.500,1.7495622199547616,1.7401942138979016,1.7401942138979016
1_cR-089-111-595,eyy,2024-08-14 10:55:16.000,1.7561078859011396,1.70784032925682,1.70784032925682
1_cR-089-111-595,eyy,2024-08-14 13:55:16.000,1.7625810786856886,1.7601258694745912,1.7601258694745912
1_cR-089-111-595,eyy,2024-08-14 16:55:16.000,1.768983139647843,1.7615287715296237,1.7615287715296237
1_cR-089-111-595,eyy,2024-08-14 19:55:16.000,1.7753150900279653,1.766996551181649,1.766996551181649
1_cR-089-111-595,eyy,2024-08-14 22:55:16.000,1.7815779359104877,1.7941129771947208,1.7941129771947208
1_cR-089-111-595,eyy,2024-08-15 01:55:16.000,1.7877726684506339,1.7798304572938883,1.7798304572938883
1_cR-089-111-595,eyy,2024-08-15 04:55:16.000,1.7939002640976007,1.8089978075239723,1.8089978075239723
1_cR-089-111-595,eyy,2024-08-15 07:55:16.000,1.7999616848142812,1.8448532165657003,1.8448532165657003
1_cR-089-111-595,eyy,2024-08-15 10:55:16.000,1.8059578782935934,1.8089713854204574,1.8089713854204574
1_cR-089-111-595,eyy,2024-08-15 13:55:16.000,1.8118897781714862,1.8368572105823484,1.8368572105823484
1_cR-089-111-595,eyy,2024-08-15 16:55:16.000,1.8177583042366872,1.8165693612276694,1.8165693612276694
1_cR-089-111-595,eyy,2024-08-15 19:55:16.500,1.823564630003998,1.8412218770601991,1.8412218770601991
1_cR-089-111-595,eyy,2024-08-15 22:55:16.000,1.829308846083948,1.887819471472156,1.887819471472156
1_cR-089-111-595,eyy,2024-08-16 01:55:16.000,1.8349926340506235,1.862450565187823,1.862450565187823
1_cR-089-111-595,eyy,2024-08-16 04:55:16.000,1.8406165929714497,1.83127445449473,1.83127445449473
1_cR-089-111-595,eyy,2024-08-16 07:55:16.500,1.8461818327211699,1.8443908379884852,1.8443908379884852
1_cR-089-111-595,eyy,2024-08-16 10:55:17.000,1.851688932604332,1.849445202275105,1.849445202275105
1_cR-089-111-595,eyy,2024-08-16 13:55:17.000,1.8571384702250877,1.834018163511154,1.834018163511154
1_cR-089-111-595,eyy,2024-08-16 16:55:17.000,1.8625315180577036,1.8936172384679413,1.8936172384679413
1_cR-089-111-595,eyy,2024-08-16 19:55:17.000,1.8678688801937622,1.8903058235321126,1.8903058235321126
1_cR-089-111-595,eyy,2024-08-16 22:55:17.000,1.8731513488080886,1.9065442554709648,1.9065442554709648
1_cR-089-111-595,eyy,2024-08-17 01:55:17.000,1.8783797043361892,1.9037389482911031,1.9037389482911031
1_cR-089-111-595,eyy,2024-08-17 04:55:17.000,1.8835547156490373,1.8898673767497236,1.8898673767497236
1_cR-089-111-595,eyy,2024-08-17 07:55:17.000,1.8886771402252427,1.9126059724078766,1.9126059724078766
1_cR-089-111-595,eyy,2024-08-17 10:55:17.000,1.8937477243206435,1.9064234210111215,1.9064234210111215
1_cR-089-111-595,eyy,2024-08-17 13:55:17.000,1.8987672031353693,1.894075065811092,1.894075065811092
1_cR-089-111-595,eyy,2024-08-17 16:55:17.000,1.9037363009784065,1.9079199141740024,1.9079199141740024
1_cR-089-111-595,eyy,2024-08-17 19:55:17.000,1.908655731429706,1.9034372439300142,1.9034372439300142
1_cR-089-111-595,eyy,2024-08-17 22:55:17.000,1.913526197499873,1.9072815074066292,1.9072815074066292
1_cR-089-111-595,eyy,2024-08-18 01:55:17.000,1.9183483917874737,1.8982374239874353,1.8982374239874353
1_cR-089-111-595,eyy,2024-08-18 04:55:17.500,1.9231232165892727,1.9033091719348414,1.9033091719348414
1_cR-089-111-595,eyy,2024-08-18 07:55:17.000,1.9278506842765024,1.8923666655598443,1.8923666655598443
1_cR-089-111-595,eyy,2024-08-18 10:55:18.000,1.9325325483425742,1.9246545936446673,1.9246545936446673
1_cR-089-111-595,eyy,2024-08-18 13:55:17.500,1.9371681608516278,1.9324719471109328,1.9324719471109328
1_cR-089-111-595,eyy,2024-08-18 16:55:18.000,1.94175924094486,1.9308043183947514,1.9308043183947514
1_cR-089-111-595,eyy,2024-08-18 19:55:17.500,1.946305571722704,1.9151814597986543,1.9151814597986543
1_cR-089-111-595,eyy,2024-08-18 22:55:18.000,1.9508086191013152,1.9433910459748764,1.9433910459748764
1_cR-089-111-595,eyy,2024-08-19 01:55:18.000,1.9552683693560617,1.9448000477446474,1.9448000477446474
1_cR-089-111-595,eyy,2024-08-19 04:55:18.000,1.9596856375510647,1.942187566418537,1.942187566418537
1_cR-089-111-595,eyy,2024-08-19 07:55:18.000,1.9640610203164963,1.9289371559048036,1.9289371559048036
1_cR-089-111-595,eyy,2024-08-19 10:55:18.000,1.9683951054535538,2.0251757336593035,2.0251757336593035
1_cR-089-111-595,eyy,2024-08-19 13:55:18.000,1.9726884720658302,2.0862884506266504,2.0862884506266504
1_cR-089-111-595,eyy,2024-08-19 16:55:18.000,1.9769416906887272,2.093512676590098,2.093512676590098
1_cR-089-111-595,eyy,2024-08-19 19:55:18.000,1.981155323416945,2.0632486953449,2.0632486953449
1_cR-089-111-595,eyy,2024-08-19 22:55:18.000,1.9853299240300695,2.0825643232869235,2.0825643232869235
1_cR-089-111-595,eyy,2024-08-20 01:55:18.000,1.9894660381162907,2.1011571446111352,2.1011571446111352
1_cR-089-111-595,eyy,2024-08-20 04:55:18.000,1.9935642031942806,2.109902244564773,2.109902244564773
1_cR-089-111-595,eyy,2024-08-20 07:55:18.500,1.9976251359725898,2.1003715067728734,2.1003715067728734
1_cR-089-111-595,eyy,2024-08-20 10:55:18.000,2.0016487967712466,2.1025165305172475,2.1025165305172475
1_cR-089-111-595,eyy,2024-08-20 13:55:18.000,2.0056362610316176,2.0864849326541037,2.0864849326541037
1_cR-089-111-595,eyy,2024-08-20 16:55:18.000,2.0095878480378406,2.060824376831252,2.060824376831252
1_cR-089-111-595,eyy,2024-08-20 19:55:18.500,2.0135042372211576,2.073732803689494,2.073732803689494
1_cR-089-111-595,eyy,2024-08-20 22:55:18.000,2.017385378659007,1.9929903207573305,1.9929903207573305
1_cR-089-111-595,eyy,2024-08-21 01:55:18.000,2.0212322981306716,2.050977774014834,2.050977774014834
1_cR-089-111-595,eyy,2024-08-21 04:55:18.500,2.025045468028896,2.051306734034417,2.051306734034417
1_cR-089-111-595,eyy,2024-08-21 07:55:18.000,2.0288248311921127,2.085769502724051,2.085769502724051
1_cR-089-111-595,eyy,2024-08-21 10:55:18.500,2.0325715507037554,2.0999643996526443,2.0999643996526443
1_cR-089-111-595,eyy,2024-08-21 13:55:19.000,2.0362857314257288,2.1196538683985797,2.1196538683985797
1_cR-089-111-595,eyy,2024-08-21 16:55:18.500,2.0399674835296238,2.104507935088198,2.104507935088198
1_cR-089-111-595,eyy,2024-08-21 19:55:19.000,2.0436179317955756,2.1331171900680395,2.1331171900680395
1_cR-089-111-595,eyy,2024-08-21 22:55:19.000,2.0472370034261997,2.107735631396578,2.107735631396578
1_cR-089-111-595,eyy,2024-08-22 01:55:19.000,2.0508252980734314,2.148247107636026,2.148247107636026
1_cR-089-111-595,eyy,2024-08-22 04:55:19.000,2.0543832393168846,2.1707868388338047,2.1707868388338047
1_cR-089-111-595,eyy,2024-08-22 07:55:19.000,2.0579112444818,2.1867054333171607,2.1867054333171607
1_cR-089-111-595,eyy,2024-08-22 10:55:19.000,2.0614097247320817,2.1646084251281854,2.1646084251281854
1_cR-089-111-595,eyy,2024-08-22 13:55:19.000,2.0648790851619516,2.191263595806883,2.191263595806883
1_cR-089-111-595,eyy,2024-08-22 16:55:19.000,2.068319724886235,2.1993898743150084,2.1993898743150084
1_cR-089-111-595,eyy,2024-08-22 19:55:19.000,2.0717320371293075,2.202560060176413,2.202560060176413
1_cR-089-111-595,eyy,2024-08-22 22:55:19.000,2.075116409312713,2.178850076824168,2.178850076824168
1_cR-089-111-595,eyy,2024-08-23 01:55:19.000,2.0784732231414824,2.1693704553464386,2.1693704553464386
1_cR-089-111-595,eyy,2024-08-23 04:55:19.000,2.081802854689161,2.1616423230580786,2.1616423230580786
1_cR-089-111-595,eyy,2024-08-23 07:55:19.000,2.085105674481574,2.0709340144972006,2.0709340144972006
1_cR-089-111-595,eyy,2024-08-23 10:55:19.000,2.0883820475793486,2.0931952551434634,2.0931952551434634
1_cR-089-111-595,eyy,2024-08-23 13:55:19.000,2.0916323336591978,2.155935453864488,2.155935453864488
1_cR-089-111-595,eyy,2024-08-23 16:55:19.000,2.094856887094003,2.156215139134384,2.156215139134384
1_cR-089-111-595,eyy,2024-08-23 19:55:19.000,2.098056057031701,2.197466846882823,2.197466846882823
1_cR-089-111-595,eyy,2024-08-23 22:55:19.000,2.101230187472995,2.2195679373155435,2.2195679373155435
1_cR-089-111-595,eyy,2024-08-24 01:55:19.000,2.104379617347915,2.1742363650040013,2.1742363650040013
1_cR-089-111-595,eyy,2024-08-24 04:55:19.000,2.1075046805912283,2.112142048375729,2.112142048375729
1_cR-089-111-595,eyy,2024-08-24 07:55:19.000,2.110605706216739,2.142321374763846,2.142321374763846
1_cR-089-111-595,eyy,2024-08-24 10:55:19.500,2.113683160314626,2.0651437297637707,2.0651437297637707
1_cR-089-111-595,eyy,2024-08-24 13:55:19.500,2.1167370773511847,2.088755726925136,2.088755726925136
1_cR-089-111-595,eyy,2024-08-24 16:55:19.500,2.119767915026459,2.2012594637678,2.2012594637678
1_cR-089-111-595,eyy,2024-08-24 19:55:19.500,2.1227759833912367,2.140370605893381,2.140370605893381
1_cR-089-111-595,eyy,2024-08-24 22:55:20.000,2.1257617256376236,2.148806487782595,2.148806487782595
1_cR-089-111-595,eyy,2024-08-25 01:55:20.000,2.128725166319483,2.1152168301416823,2.1152168301416823
1_cR-089-111-595,eyy,2024-08-25 04:55:19.500,2.1316666050504907,2.090244769388764,2.090244769388764
1_cR-089-111-595,eyy,2024-08-25 07:55:20.000,2.1345867410687323,2.167831557879577,2.167831557879577
1_cR-089-111-595,eyy,2024-08-25 10:55:20.000,2.137485455217813,2.1684732026720828,2.1684732026720828
1_cR-089-111-595,eyy,2024-08-25 13:55:20.000,2.14036316683467,2.162971190956877,2.162971190956877
1_cR-089-111-595,eyy,2024-08-25 16:55:20.000,2.143220155400633,2.1549208277982124,2.1549208277982124
1_cR-089-111-595,eyy,2024-08-25 19:55:20.000,2.146056696285869,2.173477187606482,2.173477187606482
1_cR-089-111-595,eyy,2024-08-25 22:55:20.000,2.148873060810513,2.1717279668567984,2.1717279668567984
1_cR-089-111-595,eyy,2024-08-26 01:55:20.000,2.1516695163048913,2.2047562235171756,2.2047562235171756
1_cR-089-111-595,eyy,2024-08-26 04:55:20.000,2.1544463261688485,2.1939607392005462,2.1939607392005462
1_cR-089-111-595,eyy,2024-08-26 07:55:20.000,2.157203749930189,2.2211599570501694,2.2211599570501694
1_cR-089-111-595,eyy,2024-08-26 10:55:20.000,2.1599420433022516,2.236729399327293,2.236729399327293
1_cR-089-111-595,eyy,2024-08-26 13:55:20.000,2.162661458240624,2.267735034423137,2.267735034423137
1_cR-089-111-595,eyy,2024-08-26 16:55:20.000,2.1653622429990156,2.274543748291171,2.274543748291171
1_cR-089-111-595,eyy,2024-08-26 19:55:20.000,2.168044642184297,2.243906858398328,2.243906858398328
1_cR-089-111-595,eyy,2024-08-26 22:55:20.000,2.1707088968107193,2.267759886774581,2.267759886774581
1_cR-089-111-595,eyy,2024-08-27 01:55:20.000,2.173355244353332,2.238286520085866,2.238286520085866
1_cR-089-111-595,eyy,2024-08-27 04:55:20.000,2.175983918800595,2.262063730784587,2.262063730784587
1_cR-089-111-595,eyy,2024-08-27 07:55:20.000,2.1785951507062196,2.2336696370209497,2.2336696370209497
1_cR-089-111-595,eyy,2024-08-27 10:55:20.000,2.1811891672402286,2.2635474700605744,2.2635474700605744
1_cR-089-111-595,eyy,2024-08-27 13:55:20.500,2.183766311156048,2.244692079103843,2.244692079103843
1_cR-089-111-595,eyy,2024-08-27 16:55:20.000,2.186326446256122,2.269061033466615,2.269061033466615
1_cR-089-111-595,eyy,2024-08-27 19:55:21.000,2.1888703813766126,2.262569251221191,2.262569251221191
1_cR-089-111-595,eyy,2024-08-27 22:55:20.500,2.19139762406007,2.2616647505232415,2.2616647505232415
1_cR-089-111-595,eyy,2024-08-28 01:55:21.000,2.1939089714856106,2.210766738119906,2.210766738119906
