sheet,sample,camera,component,K,K_std,n,n_std,Var_KK,Var_Kn,Var_nn,max_stress,max_strain,strength,count
data_3_sTR,3_sTR-240-108-843,cam1,exy_mean,5.436830090814885,0.2836838049415542,3.346746003227078,0.11380047677089158,0.08047650118611777,-0.03217152296390706,0.012950548513282234,1.2928836639960892,0.0080984089330975,1.3506408457596044,11
data_3_sTR,3_sTR-240-108-843,cam2,exy_mean,5.230205483425059,0.2640921404548652,3.4852482806341434,0.11801696146241765,0.06974465865003224,-0.031061079160351685,0.013928003192821772,1.2928683755227952,0.0076135117518532,1.3506408457596044,11
data_3_sTR,3_sTR-240-108-854,cam1,exy_mean,5.063312829638677,0.2928992419036411,3.431757541212784,0.13616810310139452,0.08578996590772767,-0.03973682040874398,0.01854175230223201,1.296478800711355,0.0091741578971811,1.3926957352954739,11
data_3_sTR,3_sTR-240-108-854,cam2,exy_mean,5.14792103423267,0.2948302563251424,3.428122104474133,0.13315126616070866,0.08692488004474919,-0.03911558858140699,0.017729259680199876,1.2964725592624593,0.0087544790755087,1.3926957352954739,11
data_3_sTR,3_sTR-240-108-865,cam1,exy_mean,5.600562461517558,0.5617446364524983,3.2556274793031283,0.19731884233180472,0.3155570365831495,-0.11049664352828266,0.03893472553916361,1.1811179938386795,0.006155361880133299,1.2316521271458998,10
data_3_sTR,3_sTR-240-108-865,cam2,exy_mean,5.5450432546560755,0.565530800498715,3.299171230107911,0.2047451712250175,0.3198250863127173,-0.11543161125048677,0.04192058513996173,1.181115215347501,0.0060490106804364,1.2316521271458998,10
data_3_sTR,3_sTR-240-108-876,cam1,exy_mean,4.73721924920491,0.38221665227737617,3.54347309749735,0.1946101587366629,0.14608956927812466,-0.07412333868306134,0.037873113883509134,1.193218401444893,0.0074103974129654,1.3025289424009423,10
data_3_sTR,3_sTR-240-108-876,cam2,exy_mean,4.788189900436012,0.335650796629837,3.580900765823035,0.16977649889787327,0.11266145727824418,-0.056792746023078586,0.028824059578019562,1.193216940514895,0.0068977149999352,1.3025289424009423,10
data_3_sTR,3_sTR-240-108-887,cam1,exy_mean,4.872008297840781,0.7015486382833406,3.580720682729967,0.32308538945810594,0.49217049187720946,-0.2260301783978667,0.10438416888129601,1.073920323707875,0.0043400434091399,1.2991468382814555,9
data_3_sTR,3_sTR-240-108-887,cam2,exy_mean,4.864279627234363,0.7873442388269216,3.569574120918755,0.36230655071254264,0.6199109504139445,-0.2844614269357314,0.13126603668922024,1.0738994639937551,0.0043405151775859,1.2991468382814555,9
